dataset_id,pid
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Omon.tauuo.gr.v20191204,hdl:21.14100/93ebd4a9-a298-3334-a0a4-0ab641173ac2
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Omon.vo.gr.v20191204,hdl:21.14100/45122b90-a348-3388-9bba-8b0bff1b620f
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Omon.masso.gr.v20191204,hdl:21.14100/7668bc7d-8276-3d7d-8540-28ebc2720351
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Omon.thetao.gr.v20191204,hdl:21.14100/f6fe45e2-cb1e-3907-94e1-51b91264b4a5
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Omon.thetaoga.gr.v20191204,hdl:21.14100/f4a072a3-e0a9-323b-81be-1a2401354686
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Omon.tauvo.gr.v20191204,hdl:21.14100/14b3df2a-9b30-3fd8-891d-465691f3363f
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Omon.uo.gr.v20191204,hdl:21.14100/925f2a58-6bb6-3d50-b2de-fa4763dcc3a9
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Omon.tos.gr.v20191204,hdl:21.14100/59befe28-d50a-3f48-a444-7199ad3893d5
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rlus.gr.v20191211,hdl:21.14100/f8038672-7e06-39a3-82f2-00331b3dc6ab
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rsdt.gr.v20191211,hdl:21.14100/420fa5af-6ee2-3a9f-a2a7-45f47a5c8852
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.tas.gr.v20191211,hdl:21.14100/1567ef63-4794-3804-aced-eb0e02830093
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.tauu.gr.v20191211,hdl:21.14100/d0d1a20c-07bb-368c-a818-4017062c954b
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.ta.gr.v20191211,hdl:21.14100/50c3a557-1a1b-3609-9c24-2ef80397bb8c
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.psl.gr.v20191211,hdl:21.14100/66619067-0b25-38b6-936c-073483c84da4
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.huss.gr.v20191211,hdl:21.14100/8e817c9d-86b6-3e3a-8457-e4e5dffce256
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rlut.gr.v20191211,hdl:21.14100/db031ea2-43a0-358b-b82d-29508ec75b8a
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.zg.gr.v20191211,hdl:21.14100/adec7ebe-433a-3388-a450-1be514bed9af
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.pr.gr.v20191211,hdl:21.14100/6500f28a-025f-37db-8eb3-1b57d471cd2e
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.hus.gr.v20191211,hdl:21.14100/12d478b3-8944-3d6a-8016-d57ef2015771
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.ts.gr.v20191211,hdl:21.14100/5629ea30-7edd-396b-9ac8-703e9e7e5ad3
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.hfls.gr.v20191211,hdl:21.14100/2c3b7b40-1847-388a-9585-e1503aeb5ba7
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rsut.gr.v20191211,hdl:21.14100/f723ab62-1bd0-3d89-b840-ee4591194fae
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rlds.gr.v20191211,hdl:21.14100/77a2cbbf-222a-34c3-b9dc-2eccddbf5f5c
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.tauv.gr.v20191211,hdl:21.14100/fd89fc14-46b7-3755-9ff2-dc067de1150d
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rtmt.gr.v20191211,hdl:21.14100/f739590a-cc16-3195-97a6-5a38872d1d1b
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.ua.gr.v20191211,hdl:21.14100/824e99c5-aedf-34e8-a9db-ff1c835b3980
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.o3.gr.v20191211,hdl:21.14100/4299919c-6b39-3b54-9570-50dc17532d3a
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.evspsbl.gr.v20191211,hdl:21.14100/96a2b091-8e30-349a-94b7-96329730c5f0
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rlutcs.gr.v20191211,hdl:21.14100/91f4be88-30ea-3f9d-94a3-dd149513f668
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.hfss.gr.v20191211,hdl:21.14100/867d9a79-023a-3900-8ed4-20c22c04d873
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rsds.gr.v20191211,hdl:21.14100/71faadbe-a709-3094-8690-3bd498bc6c3a
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.va.gr.v20191211,hdl:21.14100/bfa2ed11-d493-3e90-ab60-d676ae42a895
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.clt.gr.v20191211,hdl:21.14100/e86351ee-9641-3ad1-9592-c8d7419dd406
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rsus.gr.v20191211,hdl:21.14100/2510b47f-bc9e-3731-b97d-c77c9e7efa76
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.rsutcs.gr.v20191211,hdl:21.14100/caf82fb9-0f1c-3438-b877-0372cd11f4bf
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.prw.gr.v20191211,hdl:21.14100/afb10994-b812-30cf-9865-39b57ae2cfc6
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.ps.gr.v20191211,hdl:21.14100/3a647e3c-4f2b-33d6-8604-db0eff0341d9
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.Amon.prsn.gr.v20191211,hdl:21.14100/9c29bb18-203b-3e05-bfc2-a528d8d5c020
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.AERmon.od550aer.gr.v20191211,hdl:21.14100/7ea36744-7048-3285-b821-bdd654cec4fe
CMIP6.CMIP.E3SM-Project.E3SM-1-1.historical.r1i1p1f1.AERmon.abs550aer.gr.v20191211,hdl:21.14100/d939d53e-01a3-30cd-b562-0c6e4155f50c
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.rsdt.gn.v20190815,hdl:21.14100/669eb422-4edf-315f-8f2c-4b28c83b9e31
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.tas.gn.v20190815,hdl:21.14100/c0b320ff-955a-388d-bb02-199d3cdbd78b
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.rlut.gn.v20190815,hdl:21.14100/b94788ef-31f6-3124-afe8-91a80a7e84c6
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.pr.gn.v20190815,hdl:21.14100/9c29d459-7259-3e43-a006-3638bdeba7f3
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.tasmax.gn.v20190815,hdl:21.14100/cfdf0773-1c61-3da6-87ba-425d8a36a8a2
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.ts.gn.v20190815,hdl:21.14100/ae97b285-d170-3bfc-9517-b30d157c4a13
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.rsut.gn.v20190815,hdl:21.14100/2a0cd52f-1c1c-3ca9-85d1-648de8b76f37
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.evspsbl.gn.v20190815,hdl:21.14100/63a2ae21-ac52-34b8-bc3f-65ec333ff4fb
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.rlutcs.gn.v20190815,hdl:21.14100/8fdda060-dd6a-3ccc-bd27-a77512a7eb64
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.rsds.gn.v20190815,hdl:21.14100/08c1b7a3-aa86-365d-bf0d-1665e589596c
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.hurs.gn.v20190815,hdl:21.14100/31bfe23a-6454-370b-9480-e718e67a0b30
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.rsutcs.gn.v20190815,hdl:21.14100/97f2d336-b040-3a47-b063-4b9eb382dcad
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.tasmin.gn.v20190815,hdl:21.14100/51a28038-3b0e-3bd2-b450-96917c68d3fc
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Amon.prsn.gn.v20190815,hdl:21.14100/e6759552-354d-37c4-83cd-225bdbc7ce47
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Omon.zos.gn.v20190815,hdl:21.14100/e5029d6c-72a1-3e41-a216-d7a2d9ee56b5
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Omon.thetao.gn.v20190815,hdl:21.14100/b888a63d-1c60-309d-b0c3-81b48330d26f
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Omon.zostoga.gn.v20190815,hdl:21.14100/7967bff6-0724-3879-ae0b-0bb42991dc71
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Omon.tos.gn.v20190815,hdl:21.14100/897b521f-473f-379b-ae23-3ce4d8f2b6db
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.fx.mrsofc.gn.v20190325,hdl:21.14100/5ecb3737-a279-3c4e-9b6c-342f506d3d96
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Lmon.mrsos.gn.v20190815,hdl:21.14100/843d3f01-48a3-3667-8811-33e120e2ce88
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Lmon.mrso.gn.v20190815,hdl:21.14100/5f378898-8739-38c4-b4f8-98d5d41815b4
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Lmon.mrro.gn.v20190815,hdl:21.14100/caaa90a0-2bfa-3cc0-a693-73df9bb7eac6
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.Lmon.mrros.gn.v20190815,hdl:21.14100/28ca6bbe-2e8b-31f8-834b-411dbc469a71
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.piControl.r1i1p1f1.LImon.sftgif.gn.v20190815,hdl:21.14100/baa109b6-9967-357e-abca-83af7be5c41e
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.LImon.acabfIs.gn.v20190815,hdl:21.14100/479e7ffc-39b9-39f0-a2e8-77af87e03fab
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.LImon.sbl.gn.v20190815,hdl:21.14100/fd58c496-0f8d-3631-9905-16ac3c88c0d2
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.LImon.snw.gn.v20190815,hdl:21.14100/6697fea0-4e1e-36e8-b04a-2ac01a58a9ab
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.LImon.snm.gn.v20190815,hdl:21.14100/e4cc585d-9716-39b7-ae07-b8b7ace706d9
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.LImon.snd.gn.v20190815,hdl:21.14100/b6cc6dbc-2a20-32f9-a835-f71201306deb
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.LImon.sftgif.gn.v20190815,hdl:21.14100/70bab3f7-975b-3754-b03c-e9c4d0a8462a
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.LImon.snc.gn.v20190815,hdl:21.14100/35773709-5c68-3514-86ef-f702298712a0
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.SImon.siconca.gn.v20190815,hdl:21.14100/49403467-9f08-3bb1-9094-aa6cf147e379
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.SImon.sithick.gn.v20190815,hdl:21.14100/65be106c-e8a5-3bf4-a426-5223d1870320
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.sos.gn.v20190815,hdl:21.14100/f9da28a6-25c8-3cb5-a979-61f2a2130cd3
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.hfds.gn.v20190815,hdl:21.14100/13ae9452-8ef0-33c7-85e9-bc7ed1b21f38
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.umo.gn.v20190815,hdl:21.14100/bb44468d-016a-3761-8398-fd85b5aae640
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.so.gn.v20190815,hdl:21.14100/16d02237-091b-3305-b17b-bbd23bc564b4
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.fgco2.gn.v20190815,hdl:21.14100/0d5de86d-4c11-3eb5-9758-26e86b978c26
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.masscello.gn.v20190815,hdl:21.14100/38a8c2f6-0f78-3943-992f-5ad1601d2742
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.zos.gn.v20190815,hdl:21.14100/4acb8aab-b4c3-3a77-9c91-6ef22ac8f514
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.mlotst.gn.v20190815,hdl:21.14100/75ab96dc-4d5a-3399-9758-909e9b825103
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.msftbarot.gn.v20190815,hdl:21.14100/0732e914-b3e1-360f-9210-c43dbd47648a
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.msftmz.gn.v20190815,hdl:21.14100/62fdf42e-1e43-3f4a-82e0-c5bc0ec3dc77
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.vo.gn.v20190815,hdl:21.14100/5d2cec95-65ac-381c-a8b9-15e0c183baef
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.vmo.gn.v20190815,hdl:21.14100/46546552-eb9d-3179-8ae4-f656f64f1f57
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.masso.gn.v20190815,hdl:21.14100/0ba86f93-85aa-3c7f-b4bb-0bbe3f71fc88
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.thetao.gn.v20190815,hdl:21.14100/97b812a8-d76d-35c8-9bba-78e07507b8bd
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.zostoga.gn.v20190815,hdl:21.14100/0a45a21b-99ba-397c-9323-69b976d4f1c1
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.uo.gn.v20190815,hdl:21.14100/944a62e9-4178-32ec-a4e7-90c7f4dcdbc6
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Omon.tos.gn.v20190815,hdl:21.14100/23f2f2ef-8a04-32ac-8775-b0d14389f81e
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rlus.gn.v20190815,hdl:21.14100/fbe14160-58c6-3c2a-9d72-c56118ba3e64
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rsdt.gn.v20190815,hdl:21.14100/4006c7cc-de64-3c41-8900-b10034f13e85
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.tas.gn.v20190815,hdl:21.14100/4530c050-b2d6-3c31-952c-7785746783ed
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.tauu.gn.v20190815,hdl:21.14100/0865e35f-0829-342f-8839-a84da8835bc4
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.ta.gn.v20190815,hdl:21.14100/7a62ff9a-d4de-3f4f-a371-a5acee5d56de
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.psl.gn.v20190815,hdl:21.14100/f8756b13-4558-3800-93b5-fede2b52d8b7
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.huss.gn.v20190815,hdl:21.14100/efa898e9-0e1d-31e0-b5d9-53b7130266b3
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rlut.gn.v20190815,hdl:21.14100/11a36a7b-9cfa-31be-a107-257373c956cd
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.zg.gn.v20190815,hdl:21.14100/e4656ba6-bbcf-34be-80cb-8e0ba1c77880
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.pr.gn.v20190815,hdl:21.14100/9a40a184-7673-38cb-8109-623ec3e7c7b3
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.tasmax.gn.v20190815,hdl:21.14100/c7fabb1f-e775-3955-99d2-8262cc3bf703
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.hus.gn.v20190815,hdl:21.14100/cb8243c7-967b-3480-bbb8-0a2798ca200d
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.ts.gn.v20190815,hdl:21.14100/5e3709d6-0eec-3b66-8f04-b44ee02018e0
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.hfls.gn.v20190815,hdl:21.14100/02cf9c92-e9eb-3b11-8966-54601b20da46
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rsut.gn.v20190815,hdl:21.14100/e5edb100-2d21-3ac7-bb4c-39af50b68ce9
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rlds.gn.v20190815,hdl:21.14100/85737dc7-ce9a-3659-a5cc-5c3999bedb88
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.tauv.gn.v20190815,hdl:21.14100/338d8225-05f6-3bd9-9a9d-18ef17a4d024
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rtmt.gn.v20190815,hdl:21.14100/b2be999e-b3e9-32c2-8f22-a8ee13d154bc
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.ua.gn.v20190815,hdl:21.14100/302f5bbd-33bd-3f81-9def-1c76c80d590c
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.evspsbl.gn.v20190815,hdl:21.14100/1822b3d4-af3b-3ae9-85b3-8744bdfd7d00
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rlutcs.gn.v20190815,hdl:21.14100/6e3aa3ef-8048-3304-b4ac-bc33a2a30c6c
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.hfss.gn.v20190815,hdl:21.14100/d947af7f-e330-3fb1-ba49-bd6c93f81c89
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rsds.gn.v20190815,hdl:21.14100/69edfe3f-bca3-3699-9a86-9d67f016fd10
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.va.gn.v20190815,hdl:21.14100/a1dfa4fb-c7fd-398e-a999-66c2509395de
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.hurs.gn.v20190815,hdl:21.14100/4be01701-9c2e-3fde-af1b-208487ba2cad
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.clt.gn.v20190815,hdl:21.14100/8c7eb740-b69b-3aae-821e-b188cd475ebe
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rsus.gn.v20190815,hdl:21.14100/2c3b4497-afd9-3ad0-b4eb-3c660b366b53
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.rsutcs.gn.v20190815,hdl:21.14100/06b9d6b7-caa1-3583-aa40-ab6459276a1a
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.prw.gn.v20190815,hdl:21.14100/84aad8f6-88fd-3a3a-89c3-75e186c7c7fa
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.ps.gn.v20190815,hdl:21.14100/ec1adbce-65fa-3d6c-956f-a45124533346
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.tasmin.gn.v20190815,hdl:21.14100/70614fe0-569f-3d4c-a930-4a08333179d0
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Amon.prsn.gn.v20190815,hdl:21.14100/7ef58a25-58dc-33a6-9cb3-00a3c1c2687e
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.AERmon.ptp.gn.v20190815,hdl:21.14100/c336e1e2-df74-3ec0-9233-18ce05d3e0d4
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Emon.cSoil.gn.v20190815,hdl:21.14100/86efa84f-0a48-393c-92c2-8342d15935bb
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.tsl.gn.v20190815,hdl:21.14100/efce3a5f-c367-3884-8194-53107181b367
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.mrsos.gn.v20190815,hdl:21.14100/6ad7f5aa-2e25-3ae2-bb24-854e5992d42c
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.mrso.gn.v20190815,hdl:21.14100/d6ff10be-70be-3949-905b-2a8df1ab0e29
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.mrro.gn.v20190815,hdl:21.14100/218deff3-e6a3-3d23-b211-7773af87a469
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.ra.gn.v20190815,hdl:21.14100/9d3f4d22-d881-3890-a69c-3ab1a099358e
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.lai.gn.v20190815,hdl:21.14100/25d03f88-9d88-36f0-ab3d-af89f18e370b
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.mrros.gn.v20190815,hdl:21.14100/4f038a6b-f307-3446-b7ca-b301ce95d09d
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.gpp.gn.v20190815,hdl:21.14100/a8798b16-1fb8-381e-a2fd-0efdb7a6a8be
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.nbp.gn.v20190815,hdl:21.14100/06d6c910-77a2-31b5-8740-acad0e497d79
CMIP6.CMIP.NASA-GISS.GISS-E2-1-G-CC.historical.r1i1p1f1.Lmon.rh.gn.v20190815,hdl:21.14100/5dc493bc-8b5d-3622-b0c2-4caaba764edb
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.Oyr.o2.gn.v20190627,hdl:21.14100/509c977e-6339-315c-9112-110e1df0ab5f
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.CFday.ps.gn.v20190627,hdl:21.14100/94f2a1db-7617-3081-860a-a2741f8253cd
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.Oday.tos.gn.v20190627,hdl:21.14100/4c4444bf-071c-302c-a8de-930776e160e3
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.EdayZ.zg.gn.v20190627,hdl:21.14100/70febfec-cb25-38a5-9222-41a59764ea08
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.EdayZ.ua.gn.v20190627,hdl:21.14100/5a83fec3-41ba-393d-a9f6-6326edeb96d2
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.EdayZ.va.gn.v20190627,hdl:21.14100/aca82197-fc31-3f14-9c65-e5ffdd312b9f
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.LImon.snw.gn.v20190627,hdl:21.14100/59201f1f-7436-3185-9781-3d764d64cd42
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.LImon.snm.gn.v20190627,hdl:21.14100/0534851e-9d00-3ab5-88b4-07fff8cba15b
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.3hr.tas.gn.v20190627,hdl:21.14100/0c87971e-a866-383a-a5bd-20252e064065
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.3hr.uas.gn.v20190627,hdl:21.14100/7d1b85f1-073a-31a3-ac31-77f6e2caca06
